year,month,data,error,SElo,SEup,metric,timeseries,lat,lon,depth,order,time
1993,7,0.324235807860262,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1993-07-01
1993,8,0.1899563318777292,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1993-08-01
1993,9,0.3089519650655022,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1993-09-01
1993,10,0.1670305676855895,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1993-10-01
1993,11,0.1823144104803493,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1993-11-01
1993,12,0.2030567685589519,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1993-12-01
1994,1,0.0873362445414847,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1994-01-01
1994,2,0.2849344978165939,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1994-02-01
1994,3,0.0414847161572052,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1994-03-01
1994,4,0.1462882096069869,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1994-04-01
1994,5,0.232532751091703,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1994-05-01
1994,6,0.2980349344978166,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1994-06-01
1994,7,0.5,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1994-07-01
1994,8,0.3056768558951965,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1994-08-01
1994,9,0.0644104803493449,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1994-09-01
1994,10,0.3777292576419214,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1994-10-01
1994,11,0.777292576419214,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1994-11-01
1994,12,0.6255458515283843,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1994-12-01
1995,1,0.7805676855895196,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1995-01-01
1995,2,0.0327510917030567,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1995-02-01
1995,3,0.0218340611353711,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1995-03-01
1995,4,0.0644104803493449,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1995-04-01
1995,5,0.0971615720524017,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1995-05-01
1995,6,0.1539301310043668,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1995-06-01
1995,7,0.0272925764192139,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1995-07-01
1995,8,0.12117903930131,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1995-08-01
1995,9,0.029475982532751,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1995-09-01
1995,10,0.12117903930131,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1995-10-01
1995,11,0.2161572052401746,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1995-11-01
1995,12,0.0021834061135371,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1995-12-01
1996,1,0.0218340611353711,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1996-01-01
1996,2,0.0,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1996-02-01
1996,3,0.029475982532751,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1996-03-01
1996,4,0.0021834061135371,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1996-04-01
1996,5,0.1506550218340611,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1996-05-01
1996,6,0.5349344978165939,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1996-06-01
1996,7,0.4661572052401747,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1996-07-01
1996,8,0.6037117903930131,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1996-08-01
1996,9,0.4432314410480349,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1996-09-01
1996,10,0.4737991266375546,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1996-10-01
1996,11,0.4596069868995633,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1996-11-01
1996,12,0.1757641921397379,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1996-12-01
1997,1,0.3067685589519651,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1997-01-01
1997,2,0.2849344978165939,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1997-02-01
1997,3,0.6299126637554585,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1997-03-01
1997,4,0.1812227074235808,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1997-04-01
1997,5,0.0,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1997-05-01
1997,6,0.0513100436681222,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1997-06-01
1997,7,0.1724890829694323,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1997-07-01
1997,8,0.0021834061135371,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1997-08-01
1997,9,0.0,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1997-09-01
1997,10,0.0524017467248908,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1997-10-01
1997,11,0.0,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1997-11-01
1997,12,0.0,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1997-12-01
1998,1,0.0,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1998-01-01
1998,2,0.0,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1998-02-01
1998,3,0.0,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1998-03-01
1998,4,0.0764192139737991,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1998-04-01
1998,5,0.0043668122270742,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1998-05-01
1998,6,0.0065502183406113,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1998-06-01
1998,7,0.1986899563318777,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1998-07-01
1998,8,0.2368995633187773,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1998-08-01
1998,9,0.2412663755458515,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1998-09-01
1998,10,0.3930131004366812,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1998-10-01
1998,11,0.3700873362445415,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1998-11-01
1998,12,0.5862445414847162,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1998-12-01
1999,1,0.9792576419213974,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1999-01-01
1999,2,0.9868995633187772,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1999-02-01
1999,3,0.9967248908296944,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1999-03-01
1999,4,0.8668122270742358,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1999-04-01
1999,5,0.9847161572052402,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1999-05-01
1999,6,0.7183406113537117,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1999-06-01
1999,7,0.5294759825327511,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1999-07-01
1999,8,0.222707423580786,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1999-08-01
1999,9,0.3100436681222707,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1999-09-01
1999,10,0.517467248908297,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1999-10-01
1999,11,0.3820960698689956,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1999-11-01
1999,12,0.5218340611353712,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,1999-12-01
2000,1,0.9847161572052402,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2000-01-01
2000,2,0.2991266375545851,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2000-02-01
2000,3,0.7270742358078602,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2000-03-01
2000,4,0.1288209606986899,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2000-04-01
2000,5,0.1528384279475982,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2000-05-01
2000,6,0.1943231441048035,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2000-06-01
2000,7,0.3187772925764192,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2000-07-01
2000,8,0.5065502183406113,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2000-08-01
2000,9,0.1823144104803493,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2000-09-01
2000,10,0.398471615720524,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2000-10-01
2000,11,0.732532751091703,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2000-11-01
2000,12,0.3373362445414847,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2000-12-01
2001,1,0.9093886462882096,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2001-01-01
2001,2,0.9759825327510916,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2001-02-01
2001,3,0.6703056768558951,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2001-03-01
2001,4,0.7194323144104804,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2001-04-01
2001,5,0.5818777292576419,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2001-05-01
2001,6,0.3657205240174672,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2001-06-01
2001,7,0.3209606986899563,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2001-07-01
2001,8,0.4181222707423581,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2001-08-01
2001,9,0.324235807860262,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2001-09-01
2001,10,0.5578602620087336,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2001-10-01
2001,11,0.4279475982532751,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2001-11-01
2001,12,0.7893013100436681,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2001-12-01
2002,1,0.9956331877729258,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2002-01-01
2002,2,0.9213973799126638,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2002-02-01
2002,3,0.7139737991266376,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2002-03-01
2002,4,0.5021834061135371,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2002-04-01
2002,5,0.8569868995633187,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2002-05-01
2002,6,0.5676855895196506,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2002-06-01
2002,7,0.3002183406113537,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2002-07-01
2002,8,0.5807860262008734,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2002-08-01
2002,9,0.5316593886462883,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2002-09-01
2002,10,0.6801310043668122,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2002-10-01
2002,11,0.6244541484716157,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2002-11-01
2002,12,0.0447598253275109,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2002-12-01
2003,1,0.0141921397379912,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2003-01-01
2003,2,0.0109170305676855,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2003-02-01
2003,3,0.2925764192139738,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2003-03-01
2003,4,0.0731441048034934,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2003-04-01
2003,5,0.3318777292576419,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2003-05-01
2003,6,0.3013100436681222,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2003-06-01
2003,7,0.3002183406113537,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2003-07-01
2003,8,0.0895196506550218,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2003-08-01
2003,9,0.1157205240174672,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2003-09-01
2003,10,0.5851528384279476,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2003-10-01
2003,11,0.4890829694323144,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2003-11-01
2003,12,0.2652838427947598,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2003-12-01
2004,1,0.7117903930131004,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2004-01-01
2004,2,0.4683406113537118,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2004-02-01
2004,3,0.398471615720524,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2004-03-01
2004,4,0.1451965065502183,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2004-04-01
2004,5,0.1386462882096069,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2004-05-01
2004,6,0.2663755458515284,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2004-06-01
2004,7,0.2172489082969432,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2004-07-01
2004,8,0.2543668122270742,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2004-08-01
2004,9,0.2456331877729257,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2004-09-01
2004,10,0.3384279475982533,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2004-10-01
2004,11,0.4312227074235807,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2004-11-01
2004,12,0.4945414847161572,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2004-12-01
2005,1,0.509825327510917,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2005-01-01
2005,2,0.1441048034934497,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2005-02-01
2005,3,0.0633187772925764,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2005-03-01
2005,4,0.0960698689956331,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2005-04-01
2005,5,0.0,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2005-05-01
2005,6,0.2401746724890829,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2005-06-01
2005,7,0.3548034934497817,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2005-07-01
2005,8,0.6244541484716157,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2005-08-01
2005,9,0.5502183406113537,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2005-09-01
2005,10,0.665938864628821,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2005-10-01
2005,11,0.3362445414847161,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2005-11-01
2005,12,0.1834061135371179,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2005-12-01
2006,1,0.148471615720524,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2006-01-01
2006,2,0.158296943231441,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2006-02-01
2006,3,0.6986899563318777,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2006-03-01
2006,4,0.1135371179039301,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2006-04-01
2006,5,0.314410480349345,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2006-05-01
2006,6,0.1386462882096069,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2006-06-01
2006,7,0.2019650655021834,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2006-07-01
2006,8,0.4181222707423581,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2006-08-01
2006,9,0.6888646288209607,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2006-09-01
2006,10,0.4432314410480349,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2006-10-01
2006,11,0.2467248908296943,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2006-11-01
2006,12,0.3897379912663755,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2006-12-01
2007,1,0.9956331877729258,nan,nan,nan,"Habitat Area (fraction below monthly threshold)",Monthly Habitat Compression Index over 35.5-40N,nan,nan,2.0,1.0,2007-01-01
